19.4900	10.6800	-0.0042	8034681.0000	12024396.0000	7597089.0000	14156362.0000	441.0000	706849.0000	694026.0000	629062.0000	300296.0000	4255.0000	8171.0000	5355.0000	5849.0000	31283.0000	74761.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.0145	8050525.0000	12052458.0000	7608435.0000	14183172.0000	326.0000	707310.0000	696167.0000	631019.0000	300263.0000	3972.0000	7839.0000	5010.0000	5670.0000	29902.0000	73379.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.0349	8050844.0000	12019509.0000	7603654.0000	14195218.0000	199.0000	704068.0000	697320.0000	623370.0000	295724.0000	3470.0000	6934.0000	4143.0000	5198.0000	27167.0000	70610.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.0548	8050812.0000	12023395.0000	7613399.0000	14201289.0000	85.0000	703102.0000	698085.0000	621036.0000	294856.0000	3192.0000	6628.0000	3724.0000	5246.0000	25887.0000	72119.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.0746	8038368.0000	12002522.0000	7606093.0000	14192733.0000	213.0000	701003.0000	699721.0000	626108.0000	297435.0000	3502.0000	7472.0000	4752.0000	5779.0000	28774.0000	76927.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.0961	8043568.0000	12007757.0000	7610268.0000	14195868.0000	213.0000	701122.0000	698022.0000	626987.0000	297951.0000	3471.0000	7628.0000	4548.0000	5798.0000	28372.0000	77353.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.1149	8034082.0000	11977831.0000	7599988.0000	14174755.0000	170.0000	702060.0000	699464.0000	623835.0000	297263.0000	3315.0000	7366.0000	4405.0000	5695.0000	27529.0000	75914.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.1348	8041030.0000	11988593.0000	7598807.0000	14187299.0000	305.0000	701390.0000	698491.0000	630869.0000	297139.0000	3705.0000	8066.0000	5162.0000	6009.0000	30076.0000	78703.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.1547	8044677.0000	12038151.0000	7598436.0000	14182971.0000	418.0000	703102.0000	699460.0000	634080.0000	300934.0000	3987.0000	8661.0000	5845.0000	6520.0000	32308.0000	80485.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.1756	8040379.0000	12027659.0000	7591922.0000	14190763.0000	444.0000	700056.0000	700006.0000	636183.0000	300585.0000	4224.0000	9004.0000	6096.0000	6611.0000	33646.0000	81740.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.1950	8040074.0000	12015681.0000	7595928.0000	14184421.0000	411.0000	701521.0000	700397.0000	635118.0000	299300.0000	3976.0000	8816.0000	6018.0000	6503.0000	32658.0000	81236.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.2149	8031174.0000	11984792.0000	7587492.0000	14172184.0000	416.0000	701571.0000	700203.0000	633942.0000	298825.0000	4068.0000	9109.0000	6011.0000	6349.0000	32702.0000	80967.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.2358	8023618.0000	11956055.0000	7581674.0000	14141968.0000	477.0000	702140.0000	698672.0000	634997.0000	299989.0000	4449.0000	9241.0000	6138.0000	6774.0000	33812.0000	80432.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.2551	8024354.0000	11996706.0000	7580872.0000	14148451.0000	422.0000	701956.0000	696153.0000	630898.0000	298805.0000	4003.0000	8788.0000	5697.0000	6371.0000	32284.0000	80393.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.2745	8038088.0000	12011229.0000	7606625.0000	14183058.0000	454.0000	701586.0000	698639.0000	634340.0000	300030.0000	4202.0000	8985.0000	5820.0000	6601.0000	32845.0000	81348.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.2949	8034212.0000	11993019.0000	7585191.0000	14151385.0000	513.0000	704168.0000	698072.0000	636931.0000	300916.0000	4289.0000	9071.0000	6162.0000	6720.0000	33425.0000	80674.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.3148	8035473.0000	12014411.0000	7598272.0000	14162246.0000	493.0000	702400.0000	696952.0000	635317.0000	300043.0000	4316.0000	9199.0000	6134.0000	6694.0000	33715.0000	81030.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	10.6800	0.3363	8025075.0000	11988566.0000	7584305.0000	14140246.0000	493.0000	700050.0000	697082.0000	633947.0000	300099.0000	4482.0000	9217.0000	6123.0000	6530.0000	33791.0000	80213.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
