19.5100	9.8500	-0.0053	615636.0000	950446.0000	942496.0000	1542393.0000	120.0000	101289.0000	206415.0000	5824.0000	5399.0000	580.0000	940.0000	772.0000	1136.0000	3446.0000	8777.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	9.8500	0.0155	612851.0000	946059.0000	997857.0000	1566018.0000	128.0000	102111.0000	215103.0000	5833.0000	5732.0000	576.0000	949.0000	791.0000	1248.0000	3548.0000	8848.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	9.8500	0.0349	612754.0000	942747.0000	1014188.0000	1536692.0000	140.0000	101126.0000	208809.0000	5645.0000	5717.0000	637.0000	947.0000	777.0000	1191.0000	3725.0000	8681.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	9.8500	0.0553	611469.0000	940647.0000	924828.0000	1361861.0000	119.0000	101062.0000	177898.0000	4983.0000	5328.0000	586.0000	884.0000	659.0000	1019.0000	3468.0000	7788.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	9.8500	0.0736	614573.0000	950592.0000	760697.0000	1107012.0000	71.0000	101231.0000	133065.0000	4156.0000	4272.0000	443.0000	646.0000	511.0000	743.0000	2815.0000	6139.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	9.8500	0.0945	612362.0000	942461.0000	726904.0000	1066467.0000	78.0000	101524.0000	125051.0000	3941.0000	4148.0000	469.0000	663.0000	444.0000	723.0000	2635.0000	6107.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	9.8500	0.1144	613641.0000	943808.0000	627866.0000	926862.0000	65.0000	100750.0000	98991.0000	3430.0000	3611.0000	404.0000	572.0000	403.0000	580.0000	2313.0000	5431.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	9.8500	0.1343	611661.0000	944775.0000	343598.0000	585264.0000	23.0000	100377.0000	36030.0000	2224.0000	1989.0000	217.0000	373.0000	156.0000	204.0000	1284.0000	3349.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	9.8500	0.1552	611478.0000	947130.0000	288596.0000	528506.0000	14.0000	100392.0000	25362.0000	1894.0000	1662.0000	173.0000	310.0000	90.0000	134.0000	1065.0000	3002.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	9.8500	0.1756	614720.0000	951911.0000	223858.0000	473634.0000	7.0000	101213.0000	14112.0000	1773.0000	1355.0000	149.0000	292.0000	41.0000	86.0000	841.0000	2740.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	9.8500	0.1955	613627.0000	947820.0000	185741.0000	448863.0000	0.0000	99603.0000	8438.0000	1665.0000	1071.0000	121.0000	277.0000	29.0000	49.0000	679.0000	2471.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	9.8500	0.2154	614980.0000	950454.0000	152160.0000	456963.0000	5.0000	100784.0000	8476.0000	1727.0000	900.0000	123.0000	285.0000	33.0000	39.0000	561.0000	2590.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	9.8500	0.2353	616089.0000	947286.0000	194700.0000	570155.0000	18.0000	100943.0000	26518.0000	1986.0000	1100.0000	115.0000	319.0000	96.0000	155.0000	752.0000	3174.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	9.8500	0.2557	616627.0000	949307.0000	276653.0000	711601.0000	31.0000	101365.0000	51151.0000	2684.0000	1603.0000	168.0000	440.0000	195.0000	308.0000	1048.0000	4123.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	9.8500	0.2745	613108.0000	943730.0000	369686.0000	856218.0000	44.0000	100440.0000	76190.0000	3165.0000	2025.0000	214.0000	533.0000	294.0000	437.0000	1365.0000	4851.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
