19.4000	11.4580	284001.0000	537497.0000	226823.0000	458973.0000	47660.0000	44771.0000	1546.0000	1476.0000	47660.0000	3.0000	47660.0000	231.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4600	279800.0000	533850.0000	226402.0000	457966.0000	48282.0000	44540.0000	1475.0000	1448.0000	48282.0000	3.0000	48282.0000	200.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4620	285001.0000	548028.0000	227326.0000	457368.0000	51606.0000	44765.0000	1583.0000	1468.0000	51606.0000	1.0000	51606.0000	216.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4640	283198.0000	565274.0000	224462.0000	454250.0000	50747.0000	44359.0000	1551.0000	1475.0000	50747.0000	0.0000	50747.0000	227.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4660	283729.0000	581314.0000	226163.0000	455504.0000	46550.0000	44821.0000	1572.0000	1508.0000	46550.0000	1.0000	46550.0000	202.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4680	284667.0000	575847.0000	224144.0000	456488.0000	43501.0000	43783.0000	1494.0000	1503.0000	43501.0000	2.0000	43501.0000	211.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4700	286515.0000	563431.0000	226885.0000	458023.0000	41725.0000	44678.0000	1548.0000	1495.0000	41725.0000	5.0000	41725.0000	187.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4720	283341.0000	536524.0000	224620.0000	456224.0000	38838.0000	44447.0000	1516.0000	1455.0000	38838.0000	1.0000	38838.0000	180.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4740	282994.0000	516186.0000	226009.0000	456543.0000	37748.0000	44622.0000	1462.0000	1408.0000	37748.0000	2.0000	37748.0000	187.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4760	283542.0000	499500.0000	224975.0000	454250.0000	37570.0000	44166.0000	1481.0000	1279.0000	37570.0000	0.0000	37570.0000	189.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4780	284905.0000	497573.0000	227744.0000	459771.0000	37455.0000	44814.0000	1627.0000	1348.0000	37455.0000	2.0000	37455.0000	173.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4800	284290.0000	520319.0000	225760.0000	456293.0000	40358.0000	44466.0000	1534.0000	1338.0000	40358.0000	3.0000	40358.0000	215.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4820	285712.0000	569633.0000	226898.0000	459261.0000	46001.0000	44605.0000	1589.0000	1524.0000	46001.0000	2.0000	46001.0000	207.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4840	283355.0000	594878.0000	224829.0000	453221.0000	48758.0000	44104.0000	1484.0000	1529.0000	48758.0000	0.0000	48758.0000	218.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4860	283897.0000	611688.0000	226897.0000	459177.0000	51292.0000	44785.0000	1586.0000	1663.0000	51292.0000	3.0000	51292.0000	227.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4880	285776.0000	606868.0000	227832.0000	459678.0000	52366.0000	44738.0000	1570.0000	1626.0000	52366.0000	1.0000	52366.0000	220.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4900	284940.0000	560634.0000	226952.0000	459589.0000	51027.0000	44969.0000	1582.0000	1524.0000	51027.0000	1.0000	51027.0000	239.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4920	286055.0000	518155.0000	227440.0000	460010.0000	45896.0000	44984.0000	1541.0000	1366.0000	45896.0000	1.0000	45896.0000	227.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4940	283837.0000	514478.0000	225714.0000	456552.0000	38456.0000	44650.0000	1530.0000	1433.0000	38456.0000	4.0000	38456.0000	187.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4960	284299.0000	544452.0000	224683.0000	455791.0000	36922.0000	44386.0000	1490.0000	1473.0000	36922.0000	1.0000	36922.0000	179.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.4980	284548.0000	556603.0000	225297.0000	457666.0000	37388.0000	44238.0000	1468.0000	1427.0000	37388.0000	0.0000	37388.0000	188.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5000	286103.0000	567453.0000	226088.0000	459702.0000	38415.0000	44509.0000	1513.0000	1471.0000	38415.0000	4.0000	38415.0000	185.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5020	285409.0000	567079.0000	225861.0000	457649.0000	41298.0000	44459.0000	1545.0000	1482.0000	41298.0000	1.0000	41298.0000	177.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5040	285396.0000	557900.0000	227491.0000	461426.0000	46152.0000	44753.0000	1545.0000	1482.0000	46152.0000	1.0000	46152.0000	225.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5060	286777.0000	552342.0000	227161.0000	461252.0000	51477.0000	44583.0000	1516.0000	1409.0000	51477.0000	2.0000	51477.0000	198.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5080	286893.0000	560564.0000	226567.0000	459951.0000	51232.0000	44361.0000	1590.0000	1437.0000	51232.0000	3.0000	51232.0000	198.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5100	287790.0000	571126.0000	228981.0000	461164.0000	43706.0000	44991.0000	1655.0000	1559.0000	43706.0000	0.0000	43706.0000	206.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5120	286594.0000	562563.0000	227768.0000	457673.0000	40158.0000	44884.0000	1490.0000	1549.0000	40158.0000	2.0000	40158.0000	212.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5140	285807.0000	565324.0000	228086.0000	462379.0000	40943.0000	44976.0000	1541.0000	1522.0000	40943.0000	3.0000	40943.0000	195.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5160	286743.0000	579255.0000	228119.0000	461499.0000	46936.0000	44795.0000	1660.0000	1582.0000	46936.0000	2.0000	46936.0000	219.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5180	288208.0000	579202.0000	229464.0000	463048.0000	48257.0000	44786.0000	1670.0000	1604.0000	48257.0000	2.0000	48257.0000	221.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5200	284294.0000	577742.0000	224845.0000	458272.0000	47703.0000	44047.0000	1546.0000	1525.0000	47703.0000	2.0000	47703.0000	189.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5220	283608.0000	570036.0000	223263.0000	454616.0000	45078.0000	43766.0000	1473.0000	1459.0000	45078.0000	0.0000	45078.0000	197.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5240	284086.0000	548871.0000	225584.0000	456504.0000	40361.0000	44241.0000	1564.0000	1442.0000	40361.0000	0.0000	40361.0000	180.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5260	284164.0000	536929.0000	227293.0000	458578.0000	38088.0000	44270.0000	1507.0000	1424.0000	38088.0000	3.0000	38088.0000	181.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5280	284279.0000	536474.0000	226434.0000	458560.0000	40615.0000	44267.0000	1576.0000	1478.0000	40615.0000	1.0000	40615.0000	204.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5300	283567.0000	536662.0000	226103.0000	454880.0000	40724.0000	44275.0000	1544.0000	1342.0000	40724.0000	1.0000	40724.0000	190.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5320	284572.0000	544159.0000	226161.0000	458286.0000	41882.0000	44351.0000	1540.0000	1444.0000	41882.0000	2.0000	41882.0000	197.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5340	284853.0000	540601.0000	225516.0000	458309.0000	38914.0000	44311.0000	1580.0000	1445.0000	38914.0000	3.0000	38914.0000	183.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5360	283252.0000	550549.0000	226449.0000	456753.0000	40589.0000	44630.0000	1449.0000	1427.0000	40589.0000	1.0000	40589.0000	162.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5380	284846.0000	560735.0000	229004.0000	462097.0000	46928.0000	44893.0000	1555.0000	1476.0000	46928.0000	3.0000	46928.0000	226.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5400	281328.0000	559377.0000	223635.0000	455087.0000	49314.0000	44192.0000	1497.0000	1492.0000	49314.0000	2.0000	49314.0000	226.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5420	285499.0000	559883.0000	226895.0000	461196.0000	48822.0000	44272.0000	1581.0000	1515.0000	48822.0000	1.0000	48822.0000	227.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5440	285962.0000	549299.0000	227781.0000	458556.0000	44182.0000	44878.0000	1578.0000	1523.0000	44182.0000	3.0000	44182.0000	227.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5460	287754.0000	549250.0000	230474.0000	461424.0000	40917.0000	45028.0000	1612.0000	1469.0000	40917.0000	0.0000	40917.0000	210.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5480	284703.0000	551026.0000	227217.0000	460646.0000	39498.0000	44705.0000	1579.0000	1497.0000	39498.0000	1.0000	39498.0000	205.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5500	285442.0000	548119.0000	228598.0000	461965.0000	40277.0000	44766.0000	1619.0000	1509.0000	40277.0000	4.0000	40277.0000	187.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5520	284252.0000	551841.0000	227123.0000	459470.0000	40591.0000	44956.0000	1568.0000	1471.0000	40591.0000	2.0000	40591.0000	182.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5540	283282.0000	551969.0000	227539.0000	458807.0000	40356.0000	44635.0000	1611.0000	1505.0000	40356.0000	3.0000	40356.0000	189.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5560	284695.0000	550014.0000	228081.0000	457715.0000	40194.0000	44639.0000	1527.0000	1521.0000	40194.0000	1.0000	40194.0000	191.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5580	283618.0000	550028.0000	226270.0000	459270.0000	40529.0000	44888.0000	1474.0000	1441.0000	40529.0000	4.0000	40529.0000	189.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5600	283470.0000	552849.0000	226048.0000	457932.0000	40651.0000	44462.0000	1480.0000	1450.0000	40651.0000	2.0000	40651.0000	207.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5620	282307.0000	552737.0000	224843.0000	457542.0000	40465.0000	44021.0000	1562.0000	1418.0000	40465.0000	2.0000	40465.0000	189.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5640	284735.0000	551941.0000	229021.0000	460580.0000	41367.0000	44965.0000	1543.0000	1454.0000	41367.0000	0.0000	41367.0000	219.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5660	281680.0000	551904.0000	224610.0000	456743.0000	41438.0000	44419.0000	1496.0000	1470.0000	41438.0000	2.0000	41438.0000	188.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5680	283602.0000	551471.0000	227779.0000	459131.0000	41529.0000	45068.0000	1575.0000	1506.0000	41529.0000	0.0000	41529.0000	195.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5700	280452.0000	551228.0000	224950.0000	454865.0000	42129.0000	43893.0000	1522.0000	1443.0000	42129.0000	2.0000	42129.0000	194.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5720	281848.0000	551040.0000	225329.0000	456052.0000	43452.0000	44313.0000	1529.0000	1472.0000	43452.0000	3.0000	43452.0000	203.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5740	283312.0000	553246.0000	229525.0000	461065.0000	44959.0000	45211.0000	1568.0000	1380.0000	44959.0000	0.0000	44959.0000	209.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5760	282812.0000	551498.0000	226041.0000	458253.0000	44749.0000	44595.0000	1538.0000	1462.0000	44749.0000	0.0000	44749.0000	187.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5780	282687.0000	551439.0000	225314.0000	456267.0000	45794.0000	44573.0000	1508.0000	1480.0000	45794.0000	2.0000	45794.0000	206.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5800	284762.0000	554054.0000	226110.0000	458622.0000	46004.0000	44678.0000	1570.0000	1461.0000	46004.0000	2.0000	46004.0000	209.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5820	283663.0000	553271.0000	226702.0000	460010.0000	45447.0000	44476.0000	1548.0000	1546.0000	45447.0000	2.0000	45447.0000	229.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5840	283435.0000	553227.0000	226572.0000	459567.0000	43937.0000	44090.0000	1592.0000	1459.0000	43937.0000	1.0000	43937.0000	204.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5860	285508.0000	551184.0000	228993.0000	459234.0000	44574.0000	44756.0000	1550.0000	1493.0000	44574.0000	1.0000	44574.0000	211.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5880	284684.0000	551692.0000	227978.0000	460466.0000	44390.0000	44930.0000	1539.0000	1506.0000	44390.0000	1.0000	44390.0000	218.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	11.5900	284282.0000	552030.0000	227240.0000	459976.0000	44098.0000	44599.0000	1565.0000	1489.0000	44098.0000	0.0000	44098.0000	222.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
