19.5100	10.6800	-0.0026	8399899.0000	13827511.0000	8547716.0000	14999958.0000	70.0000	706639.0000	475535.0000	641445.0000	305913.0000	3600.0000	7352.0000	2981.0000	4116.0000	30424.0000	84881.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	10.6800	0.0699	8382310.0000	13811085.0000	8543396.0000	14983963.0000	70.0000	704457.0000	474147.0000	641559.0000	305255.0000	3635.0000	7787.0000	3409.0000	4191.0000	31786.0000	86875.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	10.6800	0.0338	8383581.0000	13861415.0000	8554196.0000	15003168.0000	110.0000	706287.0000	473287.0000	648404.0000	308263.0000	3722.0000	8378.0000	3825.0000	4417.0000	32874.0000	88271.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	10.6800	0.1097	8390939.0000	13834738.0000	8546158.0000	14989326.0000	93.0000	705624.0000	471858.0000	645521.0000	306506.0000	3678.0000	8008.0000	3644.0000	4342.0000	32121.0000	87359.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	10.6800	0.0752	8381013.0000	13820458.0000	8531092.0000	14987219.0000	135.0000	702096.0000	471271.0000	647912.0000	306126.0000	3791.0000	8266.0000	4018.0000	4367.0000	33914.0000	89260.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	10.6800	0.0930	8370258.0000	13779918.0000	8537551.0000	14963243.0000	151.0000	701287.0000	473814.0000	650309.0000	306589.0000	3914.0000	8577.0000	4342.0000	4600.0000	34146.0000	89631.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	10.6800	0.1140	8384745.0000	13831478.0000	8539383.0000	14993541.0000	255.0000	703537.0000	472815.0000	654205.0000	310451.0000	4183.0000	9194.0000	4838.0000	5085.0000	35960.0000	92456.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	10.6800	0.1366	8358946.0000	13754798.0000	8535438.0000	14943478.0000	361.0000	697423.0000	471697.0000	654992.0000	310830.0000	4387.0000	9639.0000	5201.0000	5278.0000	36893.0000	92068.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	10.6800	0.1564	8371761.0000	13763694.0000	8546212.0000	14973066.0000	417.0000	699934.0000	473465.0000	656977.0000	312804.0000	4619.0000	9649.0000	5240.0000	5475.0000	37137.0000	91651.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	10.6800	0.1742	8379148.0000	13789619.0000	8545414.0000	14985529.0000	383.0000	701373.0000	473077.0000	658868.0000	312555.0000	4487.0000	9653.0000	5297.0000	5314.0000	37291.0000	92010.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
